sale_record_id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,split,extract_batch_id
125,2014-05-05,615000.0,4.0,1.75,2300.0,11700.0,1.0,0.0,0.0,4.0,9.0,1960.0,340.0,1977.0,0.0,98052,47.6331,-122.094,,12000.0,train,kc_capstone_batch_2026_03
126,2014-05-05,499000.0,4.0,2.5,2910.0,6479.0,2.0,0.0,0.0,3.0,7.0,2910.0,0.0,2006.0,0.0,98065,47.5402,-121.887,2320.0,5178.0,train,kc_capstone_batch_2026_03
127,2014-05-05,631625.0,4.0,2.5,2440.0,6651.0,2.0,0.0,0.0,3.0,9.0,2440.0,0.0,2014.0,0.0,98117,47.6971,-122.37100000000001,1350.0,7653.0,train,kc_capstone_batch_2026_03
128,2014-05-05,600000.0,3.0,1.75,1670.0,39639.0,1.0,0.0,0.0,4.0,8.0,1670.0,0.0,1976.0,1992.0,98075,47.5929,-121.98899999999999,2330.0,30492.0,train,kc_capstone_batch_2026_03
129,2014-05-05,780000.0,4.0,2.5,2730.0,10281.0,2.0,0.0,2.0,3.0,9.0,2730.0,0.0,1996.0,0.0,98074,47.6227,-122.029,2750.0,7220.0,train,kc_capstone_batch_2026_03
130,2014-05-05,830000.0,4.0,2.5,3400.0,9692.0,2.0,0.0,0.0,3.0,9.0,3400.0,0.0,2007.0,0.0,98052 ,47.708,-122.109,3070.0,7375.0,train,kc_capstone_batch_2026_03
131,2014-05-05,627000.0,4.0,2.25,1990.0,7712.0,1.0,0.0,0.0,3.0,8.0,1210.0,780.0,1973.0,0.0,98027,47.5688,-122.087,,7393.0,train,kc_capstone_batch_2026_03
132,2014-05-05,1090000.0,4.0,2.5,4340.0,141570.0,2.5,0.0,0.0,3.0,11.0,4340.0,0.0,1992.0,0.0,98053,47.6805,-122.04799999999999,2720.0,97138.0,train,kc_capstone_batch_2026_03
133,2014-05-05,478000.0,3.0,2.5,3040.0,4535.0,2.0,0.0,0.0,3.0,9.0,3040.0,0.0,2007.0,0.0,98056,47.51,-122.185,2670.0,4666.0,train,kc_capstone_batch_2026_03
134,2014-05-05,340000.0,5.0,,1120.0,9022.0,1.5,0.0,0.0,4.0,7.0,1120.0,0.0,1962.0,0.0,98034,47.7296,-122.24,1310.0,7500.0,train,kc_capstone_batch_2026_03
135,2014-05-05,755000.0,4.0,2.5,2120.0,10202.0,1.0,0.0,0.0,4.0,7.0,1620.0,500.0,1960.0,0.0,98005,47.5858,-122.17,1570.0,10762.0,train,kc_capstone_batch_2026_03
136,2014-05-05,406100.0,3.0,2.25,1410.0,1332.0,3.0,0.0,0.0,3.0,8.0,1410.0,0.0,2005.0,0.0,98103,47.6916,-122.34,1430.0,1448.0,train,kc_capstone_batch_2026_03
137,2014-05-05,670000.0,3.0,2.5,1680.0,2000.0,3.0,0.0,0.0,3.0,9.0,1680.0,0.0,1909.0,1998.0,98105,47.6604,-122.29,1950.0,5000.0,train,kc_capstone_batch_2026_03
138,2014-05-05,309950.0,3.0,2.5 bath,1880.0,7838.0,2.0,0.0,0.0,3.0,7.0,1880.0,0.0,1994.0,0.0,98055,47.4439,-122.19,1810.0,7915.0,train,kc_capstone_batch_2026_03
139,2014-05-05,328000.0,4.0,2.5,2370.0,6500.0,2.0,0.0,0.0,3.0,9.0,2370.0,0.0,1998.0,0.0,98092,47.3328,-122.17299999999999,2590.0,6137.0,train,kc_capstone_batch_2026_03
140,2014-05-05,400000.0,2.0,1.0,840.0,5510.0,1.0,0.0,0.0,3.0,7.0,840.0,0.0,1955.0,0.0,98136,47.5247,-122.391,1630.0,5510.0,train,kc_capstone_batch_2026_03
141,2014-05-05,549000.0,2.0,1.0,1140.0,5400.0,1.0,0.0,0.0,5.0,7.0,1140.0,0.0,1908.0,0.0,98112,47.6205,-122.294,1520.0,4800.0,train,kc_capstone_batch_2026_03
142,2014-05-05,384900.0,5.0,2.5,3090.0,12750.0,1.0,0.0,0.0,3.0,8.0,1750.0,1340.0,1968.0,0.0,98023,47.3408,-122.335,1760.0,25919.0,train,kc_capstone_batch_2026_03
143,2014-05-05,416286.0,-1.0,2.5,1408.0,989.0,3.0,0.0,0.0,3.0,8.0,1408.0,0.0,2005.0,0.0,98115 ,47.6856,-122.315,1408.0,1342.0,train,kc_capstone_batch_2026_03
144,2014-05-05,398750.0,3.0,2.5,2230.0,4000.0,2.0,0.0,0.0,3.0,7.0,2230.0,0.0,1954.0,0.0,98144,47.5801,-122.306,1310.0,4000.0,train,kc_capstone_batch_2026_03
145,2014-05-05,210000.0,3.0,1.0,1340.0,306848.0,1.0,0.0,0.0,3.0,5.0,1340.0,0.0,1953.0,0.0,98019,47.7534,-121.912,1800.0,128066.0,train,kc_capstone_batch_2026_03
146,2014-05-05,800866.0,5.0,2.5,3180.0,13806.0,2.0,0.0,0.0,4.0,10.0,3180.0,0.0,1990.0,0.0,98033,47.652,-122.182,3180.0,13798.0,train,kc_capstone_batch_2026_03
147,2014-05-05,415000.0,3.0,2.25,1620.0,998.0,2.5,0.0,0.0,3.0,8.0,1540.0,80.0,2010.0,0.0,98027,47.5401,-122.027,1620.0,1299.0,train,kc_capstone_batch_2026_03
148,2014-05-05,570000.0,3.0,2.25,2010.0,6000.0,1.0,0.0,0.0,3.0,8.0,1330.0,680.0,1975.0,0.0,98052,47.6912,-122.115,2080.0,8260.0,train,kc_capstone_batch_2026_03
149,2014-05-05,366750.0,3.0,3 baths,1571.0,2017.0,3.0,0.0,0.0,3.0,8.0,1571.0,0.0,2008.0,0.0,98125,47.7338,-122.309,1520.0,1497.0,train,kc_capstone_batch_2026_03
150,2014-05-05,585000.0,2.0,1.0,1770.0,8640.0,1.5,0.0,0.0,3.0,6.0,1520.0,250.0,1949.0,0.0,98117,47.6926,-122.363,1060.0,4804.0,train,kc_capstone_batch_2026_03
151,2014-05-05,890000.0,4.0,4.25,4420.0,5750.0,2.0,0.0,0.0,3.0,10.0,3410.0,1010.0,2006.0,0.0,98027,47.5404,-122.073,4420.0,5750.0,train,kc_capstone_batch_2026_03
152,2014-05-05,405000.0,2.0,3.0,1410.0,1240.0,2.0,0.0,0.0,3.0,8.0,1140.0,270.0,2006.0,0.0,98136,47.5221,-122.39,1410.0,1273.0,train,kc_capstone_batch_2026_03
153,2014-05-05,206000.0,2.0,1.0,810.0,7158.0,1.0,0.0,0.0,5.0,6.0,810.0,0.0,1944.0,0.0,98168,47.4882,-122.325,1090.0,7158.0,train,kc_capstone_batch_2026_03
154,2014-05-05,287000.0,3.0,1.0,1450.0,6000.0,1.0,0.0,0.0,4.0,7.0,1450.0,0.0,1953.0,0.0,98118,47.5238,-122.287,1170.0,6464.0,train,kc_capstone_batch_2026_03
155,2014-05-05,309950.0,4.0,2.75,2310.0,5000.0,2.0,0.0,0.0,3.0,7.0,2310.0,0.0,2006.0,0.0,98038,47.3614,-122.035,1980.0,5000.0,train,kc_capstone_batch_2026_03
156,2014-05-05,485000.0,4.0,3.0,2340.0,7048.0,1.0,0.0,0.0,4.0,8.0,1340.0,1000.0,1979.0,0.0,98034,47.7306,-122.227,1440.0,8088.0,train,kc_capstone_batch_2026_03
157,2014-05-05,329950.0,2.0,1.0,1140.0,5250.0,1.5,0.0,0.0,4.0,6.0,1140.0,0.0,1949.0,0.0,98133,47.731,-122.34100000000001,1450.0,5250.0,train,kc_capstone_batch_2026_03
158,2014-05-05,1425000.0,2.0,2.5,2220.0,4000.0,2.0,0.0,0.0,3.0,9.0,2220.0,0.0,2000.0,0.0,98112,47.6364,-122.28,1870.0,4000.0,train,kc_capstone_batch_2026_03
159,2014-05-05,823000.0,6.0,1.75 baths,2920.0,5000.0,2.5,0.0,0.0,4.0,9.0,2780.0,140.0,1908.0,0.0,98122,47.6024,-122.295,,5000.0,train,kc_capstone_batch_2026_03
160,2014-05-05,497300.0,6.0,,3200.0,9200.0,1.0,0.0,2.0,4.0,8.0,1600.0,1600.0,1953.0,0.0,98146,47.492,-122.36399999999999,2220.0,9500.0,train,kc_capstone_batch_2026_03
161,2014-05-06,475000.0,6.0,3.0,3470.0,117612.0,1.5,0.0,0.0,3.0,7.0,3470.0,0.0,1924.0,0.0,98028,47.7663,-122.234,2120.0,17100.0,train,kc_capstone_batch_2026_03
162,2014-05-06,218000.0,3.0,1.75,1850.0,7684.0,1.0,0.0,0.0,3.0,8.0,1320.0,530.0,1979.0,0.0,98023,47.2975,-122.37,1940.0,7630.0,train,kc_capstone_batch_2026_03
163,2014-05-06,390000.0,5.0,3.75,2890.0,5000.0,1.0,0.0,0.0,3.0,7.0,1310.0,1580.0,2006.0,0.0,98108,47.5701,-122.296,1930.0,5117.0,train,kc_capstone_batch_2026_03
164,2014-05-06,484000.0,2.0,1.75,1660.0,6000.0,1.0,0.0,0.0,3.0,7.0,1160.0,500.0,1942.0,0.0,98105,47.6624,-122.291,,4000.0,train,kc_capstone_batch_2026_03
165,2014-05-06,515000.0,3.0,2.5,1790.0,7167.0,2.0,0.0,0.0,3.0,8.0,1790.0,0.0,1989.0,0.0,98074,47.6176,-122.045,1680.0,7418.0,train,kc_capstone_batch_2026_03
166,2014-05-06,407000.0,4.0,2.25,2810.0,23400.0,1.0,0.0,1.0,3.0,7.0,1710.0,1100.0,1958.0,0.0,98198,47.395,-122.311,1860.0,14900.0,train,kc_capstone_batch_2026_03
167,2014-05-06,612500.0,4.0,2.0,2060.0,5000.0,1.0,0.0,0.0,3.0,7.0,1030.0,1030.0,1949.0,2013.0,98117,47.6992,-122.37899999999999,1280.0,5000.0,train,kc_capstone_batch_2026_03
168,2014-05-06,1225000.0,4.0,2.25,3490.0,6906.0,2.0,0.0,0.0,4.0,10.0,2280.0,1210.0,1928.0,0.0,98199,47.6424,-122.40700000000001,2540.0,6223.0,train,kc_capstone_batch_2026_03
169,2014-05-06,599000.0,4.0,2.25,2260.0,29930.0,2.0,0.0,0.0,4.0,8.0,1400.0,860.0,1977.0,0.0,98006,47.5689,-122.126,2770.0,29930.0,train,kc_capstone_batch_2026_03
170,2014-05-06,485000.0,3.0,2.0,1420.0,4080.0,1.5,0.0,0.0,3.0,7.0,1420.0,0.0,1905.0,2013.0,98103,47.6872,-122.34899999999999,1420.0,4590.0,train,kc_capstone_batch_2026_03
171,2014-05-06,191000.0,3.0,1.5,800.0,8850.0,1.0,0.0,0.0,4.0,6.0,800.0,0.0,1959.0,0.0,98023,47.3266,-122.348,820.0,8775.0,train,kc_capstone_batch_2026_03
172,2014-05-06,1050000.0,3.0,2.5,2200.0,1970.0,2.0,0.0,0.0,3.0,9.0,1610.0,590.0,2008.0,0.0,98102,47.6426,-122.32700000000001,1890.0,3505.0,train,kc_capstone_batch_2026_03
173,2014-05-06,650000.0,5.0,3.5,3480.0,36615.0,2.0,0.0,0.0,4.0,8.0,2490.0,990.0,1983.0,0.0,98075,47.5741,-122.05,2540.0,35910.0,train,kc_capstone_batch_2026_03
174,2014-05-06,365000.0,3.0,1.5,1310.0,8160.0,1.0,0.0,0.0,3.0,7.0,1310.0,0.0,1950.0,0.0,98133,47.7291,-122.339,1090.0,7560.0,train,kc_capstone_batch_2026_03
175,2014-05-06,1870000.0,5.0,4.0,4510.0,15175.0,2.0,0.0,0.0,3.0,10.0,4510.0,0.0,1969.0,2002.0,98040,47.5309,-122.228,3510.0,13500.0,train,kc_capstone_batch_2026_03
176,2014-05-06,78000.0,2.0,1.0,780.0,16344.0,1.0,0.0,0.0,1.0,5.0,780.0,0.0,1942.0,0.0,98168,47.4739,-122.28,1700.0,10387.0,train,kc_capstone_batch_2026_03
177,2014-05-06,280000.0,3.0,1.75,1630.0,11800.0,1.0,0.0,0.0,4.0,7.0,1630.0,0.0,1971.0,0.0,98045,47.4863,-121.73,,57428.0,train,kc_capstone_batch_2026_03
178,2014-05-06,525000.0,3.0,2.5,2970.0,11985.0,1.0,0.0,0.0,3.0,9.0,1770.0,1200.0,1995.0,0.0,98074,47.6359,-122.052,2990.0,12049.0,train,kc_capstone_batch_2026_03
179,2014-05-06,272000.0,3.0,2.5,1650.0,13816.0,2.0,0.0,0.0,3.0,7.0,1650.0,0.0,1998.0,0.0,98014,47.6553,-121.912,1650.0,15144.0,train,kc_capstone_batch_2026_03
180,2014-05-06,404000.0,4.0,1.75,1840.0,10720.0,1.0,0.0,0.0,3.0,7.0,960.0,880.0,1958.0,0.0,98008,47.6074,-122.125,1840.0,9044.0,train,kc_capstone_batch_2026_03
181,2014-05-06,609000.0,4.0,2.5,2150.0,37981.0,2.0,0.0,0.0,3.0,9.0,2150.0,0.0,1985.0,0.0,98052,47.7227,-122.098,2450.0,37981.0,train,kc_capstone_batch_2026_03
182,2014-05-06,197000.0,3.0,1.75,1690.0,7735.0,1.0,0.0,0.0,4.0,7.0,1060.0,630.0,1976.0,0.0,98001,47.3324,-122.28,1580.0,7503.0,train,kc_capstone_batch_2026_03
183,2014-05-06,367500.0,3.0,1.5,1410.0,9647.0,1.0,0.0,0.0,3.0,8.0,1410.0,0.0,1961.0,0.0,98177,47.7608,-122.361,2090.0,9272.0,train,kc_capstone_batch_2026_03
184,2014-05-06,329350.0,2.0,1.0,720.0,6687.0,1.0,0.0,0.0,3.0,6.0,720.0,0.0,1942.0,0.0,98117,47.7001,-122.36200000000001,840.0,6687.0,train,kc_capstone_batch_2026_03
185,2014-05-06,360000.0,4.0,2.0,2680.0,18768.0,1.0,0.0,0.0,5.0,8.0,2680.0,0.0,1965.0,0.0,98001,47.3182,-122.279,1230.0,15750.0,train,kc_capstone_batch_2026_03
186,2014-05-06,762300.0,4.0,2.5,3880.0,14550.0,2.0,0.0,0.0,3.0,10.0,3880.0,0.0,1987.0,0.0,98074,47.6378,-122.04,3240.0,14045.0,train,kc_capstone_batch_2026_03
187,2014-05-06,219000.0,2.0,1.0,900.0,5160.0,1.0,0.0,0.0,3.0,6.0,900.0,0.0,1952.0,0.0,98106,47.525,-122.35600000000001,900.0,5160.0,train,kc_capstone_batch_2026_03
188,2014-05-06,387000.0,3.0,1.0,1230.0,9568.0,1.0,0.0,0.0,5.0,7.0,1230.0,0.0,1962.0,0.0,98056,47.538999999999994,-122.179,1270.0,9575.0,train,kc_capstone_batch_2026_03
189,2014-05-06,736000.0,4.0,2.5,2290.0,12047.0,2.0,0.0,0.0,4.0,9.0,2290.0,0.0,1988.0,0.0,98006,47.5599,-122.105,3130.0,15666.0,train,kc_capstone_batch_2026_03
190,2014-05-06,385000.0,3.0,1.75,1900.0,5520.0,1.0,0.0,0.0,3.0,7.0,1280.0,620.0,1982.0,0.0,98118,47.5549,-122.292,,5196.0,train,kc_capstone_batch_2026_03
191,2014-05-06,379900.0,4.0,1.75,1500.0,11600.0,1.0,0.0,0.0,4.0,7.0,1000.0,500.0,1955.0,0.0,98028,47.7373,-122.241,1740.0,11600.0,train,kc_capstone_batch_2026_03
192,2014-05-06,175000.0,3.0,1.0,1010.0,7034.0,1.0,0.0,0.0,3.0,7.0,1010.0,0.0,1954.0,0.0,98055,47.49,-122.22,1440.0,10994.0,train,kc_capstone_batch_2026_03
193,2014-05-06,313950.0,3.0,1.0,1510.0,6083.0,1.0,0.0,0.0,4.0,6.0,860.0,650.0,1940.0,0.0,98115,47.6966,-122.324,1510.0,5712.0,train,kc_capstone_batch_2026_03
194,2014-05-06,499000.0,2.0,1.75,1170.0,2400.0,1.0,0.0,0.0,4.0,7.0,740.0,430.0,1903.0,0.0,98103,47.6653,-122.333,1570.0,3919.0,train,kc_capstone_batch_2026_03
195,2014-05-06,520000.0,3.0,2.5,2460.0,54885.0,2.0,0.0,0.0,4.0,8.0,2460.0,0.0,1980.0,0.0,98059,47.4996,-122.146,2770.0,21407.0,train,kc_capstone_batch_2026_03
196,2014-05-06,979000.0,3.0,2.5,2690.0,4047.0,3.0,0.0,0.0,3.0,10.0,2690.0,0.0,2014.0,0.0,ZIP-98117,47.6797,-122.385,2040.0,5000.0,train,kc_capstone_batch_2026_03
197,2014-05-06,455000.0,5.0,2.5,2240.0,7770.0,1.0,0.0,0.0,3.0,7.0,1340.0,900.0,1978.0,0.0,98034,47.7198,-122.171,1820.0,7770.0,train,kc_capstone_batch_2026_03
198,2014-05-06,606000.0,4.0,,2110.0,13850.0,2.0,0.0,0.0,3.0,9.0,2110.0,0.0,1987.0,0.0,98027,47.5497,-122.07700000000001,2520.0,10194.0,train,kc_capstone_batch_2026_03
199,2014-05-06,563000.0,4.0,3.0,3100.0,15480.0,2.0,0.0,0.0,3.0,8.0,2400.0,700.0,1996.0,0.0,98028,47.7466,-122.241,2000.0,42500.0,train,kc_capstone_batch_2026_03
200,2014-05-06,279900.0,3.0,1.75,1580.0,8151.0,1.0,0.0,1.0,4.0,7.0,1100.0,480.0,1962.0,0.0,98198,47.3672,-122.31200000000001,1650.0,8151.0,train,kc_capstone_batch_2026_03
201,2014-05-06,353000.0,3.0,1.0,1350.0,7740.0,1.0,0.0,0.0,4.0,6.0,860.0,490.0,1947.0,0.0,98125,47.7098,-122.291,1130.0,7740.0,train,kc_capstone_batch_2026_03
202,2014-05-06,1800000.0,5.0,5.0,4490.0,10279.0,2.0,0.0,0.0,3.0,10.0,3930.0,560.0,2013.0,0.0,98004,47.5974,-122.20200000000001,2490.0,10279.0,train,kc_capstone_batch_2026_03
203,2014-05-06,685000.0,4.0,2.5,3030.0,7864.0,2.0,0.0,0.0,3.0,9.0,3030.0,0.0,1999.0,0.0,98074,47.6075,-122.01700000000001,2790.0,7034.0,train,kc_capstone_batch_2026_03
204,2014-05-06,562000.0,5.0,2.25,3040.0,8111.0,2.0,0.0,0.0,3.0,8.0,3040.0,0.0,1984.0,0.0,,47.7157,-122.103,2020.0,8304.0,train,kc_capstone_batch_2026_03
205,2014-05-06,369950.0,3.0,2.0,1270.0,1320.0,3.0,0.0,0.0,3.0,8.0,1270.0,0.0,2006.0,0.0,98103,47.6937,-122.34200000000001,1370.0,1320.0,train,kc_capstone_batch_2026_03
206,2014-05-06,910000.0,3.0,3.5,3020.0,4082.0,2.0,0.0,0.0,3.0,9.0,2080.0,940.0,1954.0,2004.0,98199,47.651,-122.40899999999999,2060.0,5102.0,train,kc_capstone_batch_2026_03
207,2014-05-06,675000.0,2.0,1.0,930.0,36478.0,1.0,0.0,2.0,3.0,6.0,930.0,0.0,1951.0,0.0,98006,47.5699,-122.164,2800.0,11141.0,train,kc_capstone_batch_2026_03
208,2014-05-06,312000.0,4.0,2.0,1300.0,7054.0,1.0,0.0,0.0,3.0,7.0,1300.0,0.0,1950.0,2013.0,98146,47.5071,-122.369,1560.0,7100.0,train,kc_capstone_batch_2026_03
209,2014-05-06,136500.0,3.0,1.5,1420.0,8580.0,1.0,0.0,0.0,3.0,6.0,1420.0,0.0,1962.0,0.0,98023,47.3076,-122.36200000000001,1200.0,8580.0,train,kc_capstone_batch_2026_03
210,2014-05-06,362000.0,3.0,2.25,1640.0,14374.0,1.0,0.0,0.0,4.0,7.0,1140.0,500.0,1963.0,0.0,98148,47.4476,-122.33200000000001,2020.0,10500.0,train,kc_capstone_batch_2026_03
211,2014-05-06,325000.0,4.0,2.5,1890.0,6156.0,1.0,0.0,0.0,3.0,7.0,980.0,910.0,1980.0,0.0,98106,47.551,-122.35600000000001,1590.0,6954.0,train,kc_capstone_batch_2026_03
212,2014-05-06,535000.0,3.0,2.5 baths,1850.0,10109.0,2.0,0.0,0.0,3.0,8.0,1850.0,0.0,1991.0,0.0,98034,47.7163,-122.229,1780.0,9660.0,train,kc_capstone_batch_2026_03
213,2014-05-06,860000.0,4.0,2.0,3740.0,32417.0,2.0,0.0,0.0,3.0,9.0,3740.0,0.0,2000.0,0.0,98053,47.6728,-122.012,3180.0,32417.0,train,kc_capstone_batch_2026_03
214,2014-05-06,450000.0,2.0,2.0,1100.0,3000.0,1.5,0.0,0.0,3.0,7.0,1100.0,0.0,1912.0,2005.0,98117,47.6797,-122.36200000000001,1390.0,4000.0,train,kc_capstone_batch_2026_03
215,2014-05-06,1135000.0,4.0,2.75,3370.0,8103.0,1.0,0.0,3.0,3.0,9.0,1970.0,1400.0,1970.0,2014.0,98136,47.5232,-122.383,2120.0,6360.0,train,kc_capstone_batch_2026_03
216,2014-05-06,390000.0,3.0,1.75,1260.0,6500.0,1.0,0.0,0.0,4.0,7.0,1260.0,0.0,1966.0,0.0,98008,47.6224,-122.116,1500.0,7700.0,train,kc_capstone_batch_2026_03
217,2014-05-06,650000.0,3.0,1.5,1630.0,7475.0,1.0,0.0,1.0,3.0,7.0,1160.0,470.0,1940.0,0.0,98115,47.6725,-122.272,,7475.0,train,kc_capstone_batch_2026_03
218,2014-05-06,250000.0,3.0,1.0,1050.0,6874.0,1.0,0.0,0.0,3.0,6.0,1050.0,0.0,1954.0,0.0,98133,47.762,-122.355,1500.0,8954.0,train,kc_capstone_batch_2026_03
219,2014-05-06,776000.0,4.0,2.5,3040.0,6425.0,2.0,0.0,0.0,3.0,8.0,3040.0,0.0,2008.0,0.0,98052,47.6788,-122.117,3040.0,7800.0,train,kc_capstone_batch_2026_03
220,2014-05-06,483500.0,4.0,2.5,2740.0,45732.0,2.0,0.0,0.0,3.0,8.0,2740.0,0.0,1995.0,0.0,98077,47.74,-122.04799999999999,2080.0,43560.0,train,kc_capstone_batch_2026_03
221,2014-05-06,460000.0,2.0,2.25,1230.0,929.0,2.0,0.0,0.0,3.0,8.0,1020.0,210.0,2004.0,0.0,98122,47.6191,-122.301,1270.0,1370.0,train,kc_capstone_batch_2026_03
222,2014-05-06,530000.0,5.0,2.5,2910.0,9636.0,1.0,0.0,0.0,4.0,7.0,1690.0,1220.0,1964.0,0.0,98008,47.5803,-122.119,2830.0,10385.0,train,kc_capstone_batch_2026_03
223,2014-05-06,725126.0,4.0,2.5,3200.0,12369.0,2.0,0.0,0.0,3.0,10.0,3200.0,0.0,1998.0,0.0,98059,47.5273,-122.14299999999999,3770.0,12960.0,train,kc_capstone_batch_2026_03
224,2014-05-06,469000.0,2.0,1.0,1030.0,4400.0,1.0,0.0,0.0,3.0,7.0,1030.0,0.0,1924.0,0.0,98117,47.681000000000004,-122.361,,4200.0,train,kc_capstone_batch_2026_03
225,2014-05-06,397000.0,4.0,2.0,1440.0,7680.0,1.0,0.0,0.0,3.0,7.0,1200.0,240.0,1971.0,0.0,98034,47.7245,-122.2,1460.0,9660.0,train,kc_capstone_batch_2026_03
226,2014-05-06,345000.0,4.0,2.5,2331.0,3826.0,2.0,0.0,0.0,3.0,8.0,2331.0,0.0,2007.0,0.0,98058,47.4444,-122.182,2441.0,3826.0,train,kc_capstone_batch_2026_03
227,2014-05-06,234000.0,3.0,1.75,1490.0,8366.0,1.0,0.0,0.0,4.0,7.0,1010.0,480.0,1975.0,0.0,98042,47.375,-122.14,1490.0,7469.0,train,kc_capstone_batch_2026_03
228,2014-05-06,345000.0,3.0,1.0,1110.0,6250.0,1.0,0.0,0.0,3.0,7.0,1110.0,0.0,1956.0,0.0,98115,47.6977,-122.292,2010.0,6944.0,train,kc_capstone_batch_2026_03
229,2014-05-06,655500.0,4.0,3.5,3380.0,8330.0,2.0,0.0,0.0,3.0,8.0,3380.0,0.0,2000.0,0.0,98177,47.7741,-122.37899999999999,2220.0,8330.0,train,kc_capstone_batch_2026_03
230,2014-05-06,580000.0,4.0,3.25,3569.0,8327.0,2.0,0.0,0.0,3.0,10.0,3569.0,0.0,2013.0,0.0,98055,47.4595,-122.208,2550.0,5251.0,train,kc_capstone_batch_2026_03
231,2014-05-06,1580000.0,4.0,3.25,3760.0,10920.0,1.5,0.0,0.0,5.0,9.0,2400.0,1360.0,1950.0,0.0,98105,47.6687,-122.264,3430.0,11050.0,train,kc_capstone_batch_2026_03
232,2014-05-06,575000.0,3.0,1.75,2130.0,6500.0,1.0,0.0,2.0,3.0,8.0,1170.0,960.0,1954.0,0.0,98199,47.6424,-122.38600000000001,2020.0,5000.0,train,kc_capstone_batch_2026_03
233,2014-05-06,295000.0,3.0,2.25,1980.0,8000.0,1.0,0.0,0.0,4.0,9.0,1560.0,420.0,1974.0,0.0,98023,47.3149,-122.37799999999999,2360.0,8000.0,train,kc_capstone_batch_2026_03
234,2014-05-06,513000.0,4.0,2.5,2000.0,5684.0,2.0,0.0,0.0,3.0,8.0,2000.0,0.0,1996.0,0.0,98028,47.7443,-122.22,2210.0,7066.0,train,kc_capstone_batch_2026_03
235,2014-05-06,533000.0,5.0,2.75,1800.0,3780.0,1.5,0.0,0.0,3.0,7.0,1400.0,400.0,1926.0,0.0,98103,47.6831,-122.34299999999999,1400.0,3780.0,train,kc_capstone_batch_2026_03
236,2014-05-06,610000.0,4.0,3.0,2450.0,10117.0,1.0,0.0,0.0,5.0,8.0,1580.0,870.0,1967.0,0.0,98006,47.5694,-122.132,,10125.0,train,kc_capstone_batch_2026_03
237,2014-05-06,488000.0,5.0,2.0,2020.0,5000.0,1.5,0.0,0.0,4.0,7.0,2020.0,0.0,1938.0,0.0,98117,47.6949,-122.37,1510.0,6600.0,train,kc_capstone_batch_2026_03
238,2014-05-06,561000.0,3.0,2.0,2000.0,7000.0,2.0,0.0,0.0,3.0,7.0,2000.0,0.0,1916.0,1986.0,98136,47.5452,-122.39299999999999,1840.0,7000.0,train,kc_capstone_batch_2026_03
239,2014-05-06,284000.0,4.0,2.5,2000.0,5390.0,2.0,0.0,0.0,3.0,7.0,2000.0,0.0,2003.0,0.0,98042,47.3732,-122.12899999999999,2330.0,5390.0,train,kc_capstone_batch_2026_03
240,2014-05-06,500000.0,3.0,2.5,1480.0,1171.0,3.0,0.0,0.0,3.0,8.0,1480.0,0.0,2006.0,0.0,98112,47.62,-122.3,1480.0,1231.0,train,kc_capstone_batch_2026_03
241,2014-05-06,425000.0,4.0,2.0,1520.0,7983.0,1.0,0.0,0.0,5.0,7.0,1520.0,0.0,1967.0,0.0,98034,47.7357,-122.193,1520.0,7783.0,train,kc_capstone_batch_2026_03
242,2014-05-06,518000.0,3.0,1.5,1430.0,8000.0,1.0,0.0,0.0,4.0,7.0,1430.0,0.0,1956.0,0.0,98007,47.5874,-122.13600000000001,1450.0,8000.0,train,kc_capstone_batch_2026_03
243,2014-05-06,465000.0,3.0,2.25,0.0,11088.0,1.0,0.0,0.0,4.0,8.0,1180.0,790.0,1967.0,0.0,98155,47.7651,-122.277,1970.0,10470.0,train,kc_capstone_batch_2026_03
244,2014-05-07,1150000.0,4.0,4.0,4460.0,103382.0,2.0,0.0,0.0,3.0,11.0,4460.0,0.0,2001.0,0.0,98053,47.63399999999999,-121.99700000000001,3470.0,88519.0,train,kc_capstone_batch_2026_03
245,2014-05-07,1340000.0,3.0,3.0,2960.0,5500.0,2.0,0.0,2.0,3.0,10.0,2440.0,520.0,1937.0,1990.0,98199,47.6356,-122.402,2960.0,5876.0,train,kc_capstone_batch_2026_03
246,2014-05-07,794154.0,4.0,2.0,2210.0,8556.0,1.0,0.0,1.0,4.0,8.0,1210.0,1000.0,1954.0,0.0,98199,47.6498,-122.396,2190.0,7975.0,train,kc_capstone_batch_2026_03
247,2014-05-07,530000.0,3.0,1.0,1340.0,4284.0,1.0,0.0,0.0,3.0,7.0,1080.0,260.0,1910.0,0.0,98105,47.6633,-122.324,1960.0,4080.0,train,kc_capstone_batch_2026_03
248,2014-05-07,600000.0,3.0,2.5,2460.0,108900.0,1.0,0.0,0.0,4.0,9.0,1860.0,600.0,1977.0,0.0,98027,47.4824,-122.0,2870.0,102366.0,train,kc_capstone_batch_2026_03
249,2014-05-07,495000.0,4.0,2.75,2656.0,21195.0,2.0,0.0,0.0,3.0,9.0,2656.0,0.0,2014.0,0.0,98001,47.3162,-122.272,1860.0,16510.0,train,kc_capstone_batch_2026_03
